"DELTA_ROBOT"

"Time      "	"TORQUE_M1.Q"	"TORQUE_M2.Q"	"TORQUE_M3.Q"
0.000000e+00	2.759109e+04	1.037885e+04	8.612991e+03
3.694235e-03	2.759037e+04	1.037536e+04	8.613065e+03
7.388469e-03	2.759390e+04	1.037024e+04	8.609184e+03
1.108270e-02	2.759891e+04	1.036133e+04	8.600984e+03
1.477694e-02	3.491307e+04	8.163053e+03	5.720605e+03
1.847117e-02	2.274872e+04	1.178475e+04	1.048564e+04
2.216541e-02	2.091965e+04	1.232430e+04	1.120268e+04
2.585964e-02	-7.358794e+03	2.085207e+04	2.239174e+04
2.955388e-02	9.747190e+03	1.571305e+04	1.564009e+04
3.324811e-02	8.661049e+03	1.604800e+04	1.607789e+04
3.694235e-02	8.270303e+03	1.617557e+04	1.624266e+04
4.063658e-02	8.295564e+03	1.617730e+04	1.624225e+04
4.433082e-02	8.320804e+03	1.617902e+04	1.624183e+04
4.802505e-02	8.354347e+03	1.622433e+04	1.631229e+04
5.171928e-02	8.382922e+03	1.624189e+04	1.633783e+04
5.541352e-02	8.403510e+03	1.621823e+04	1.629635e+04
5.910775e-02	8.429831e+03	1.622482e+04	1.630399e+04
6.280199e-02	8.455177e+03	1.622638e+04	1.630347e+04
6.649622e-02	8.480501e+03	1.622793e+04	1.630293e+04
7.019046e-02	8.505355e+03	1.623191e+04	1.630602e+04
7.388469e-02	8.527813e+03	1.625765e+04	1.634218e+04
7.757893e-02	8.557141e+03	1.625645e+04	1.633873e+04
8.127316e-02	8.583927e+03	1.626053e+04	1.634266e+04
8.496740e-02	8.610447e+03	1.626670e+04	1.634974e+04
8.866163e-02	8.637076e+03	1.627230e+04	1.635599e+04
9.235587e-02	8.663678e+03	1.627789e+04	1.636223e+04
9.605010e-02	8.685868e+03	1.628657e+04	1.637183e+04
9.974433e-02	8.706408e+03	1.629641e+04	1.638270e+04
1.034386e-01	8.738177e+03	1.629833e+04	1.638492e+04
1.071328e-01	8.763874e+03	1.630450e+04	1.639177e+04
1.108270e-01	8.790335e+03	1.631011e+04	1.639802e+04
1.145213e-01	8.816799e+03	1.631570e+04	1.640423e+04
1.182155e-01	8.842933e+03	1.632148e+04	1.641066e+04
1.219097e-01	8.860301e+03	1.633323e+04	1.642361e+04
1.256040e-01	8.888483e+03	1.633761e+04	1.642849e+04
1.292982e-01	8.916732e+03	1.634190e+04	1.643329e+04
1.329924e-01	8.942593e+03	1.634780e+04	1.643984e+04
1.366867e-01	8.968910e+03	1.635337e+04	1.644602e+04
1.403809e-01	8.995200e+03	1.635894e+04	1.645220e+04
1.440751e-01	9.018789e+03	1.636627e+04	1.646031e+04
1.477694e-01	9.036365e+03	1.637758e+04	1.647276e+04
1.514636e-01	9.068215e+03	1.637942e+04	1.647486e+04
1.551579e-01	9.093956e+03	1.638528e+04	1.648134e+04
1.588521e-01	9.120009e+03	1.639091e+04	1.648758e+04
1.625463e-01	9.146152e+03	1.639646e+04	1.649372e+04
1.662406e-01	9.172265e+03	1.640200e+04	1.649986e+04
1.699348e-01	9.190854e+03	1.641237e+04	1.651127e+04
1.736290e-01	9.214986e+03	1.641917e+04	1.651878e+04
1.773233e-01	9.244832e+03	1.642225e+04	1.652222e+04
1.810175e-01	9.270078e+03	1.642828e+04	1.652887e+04
1.847117e-01	9.296068e+03	1.643381e+04	1.653498e+04
1.884060e-01	9.322030e+03	1.643932e+04	1.654107e+04
1.921002e-01	9.346636e+03	1.644567e+04	1.654807e+04
1.957944e-01	9.362494e+03	1.645750e+04	1.656107e+04
1.994887e-01	9.393114e+03	1.646005e+04	1.656391e+04
2.031829e-01	9.419384e+03	1.646530e+04	1.656970e+04
2.068771e-01	9.444951e+03	1.647097e+04	1.657595e+04
2.105714e-01	9.470760e+03	1.647647e+04	1.658200e+04
2.142656e-01	9.496540e+03	1.648196e+04	1.658805e+04
2.179598e-01	9.517141e+03	1.649059e+04	1.659754e+04
2.216541e-01	9.536740e+03	1.649983e+04	1.660769e+04
2.253483e-01	9.568043e+03	1.650188e+04	1.660996e+04
2.290425e-01	9.592801e+03	1.650792e+04	1.661660e+04
2.327368e-01	9.618426e+03	1.651340e+04	1.662262e+04
2.364310e-01	9.644046e+03	1.651886e+04	1.662862e+04
2.401252e-01	9.669214e+03	1.652456e+04	1.663488e+04
2.438195e-01	9.684738e+03	1.653599e+04	1.664742e+04
2.475137e-01	9.712705e+03	1.654001e+04	1.665184e+04
2.512080e-01	9.740031e+03	1.654437e+04	1.665662e+04
2.549022e-01	9.765031e+03	1.655010e+04	1.666290e+04
2.585964e-01	9.790493e+03	1.655552e+04	1.666885e+04
2.622907e-01	9.815926e+03	1.656095e+04	1.667479e+04
2.659849e-01	9.838160e+03	1.656820e+04	1.668274e+04
2.696791e-01	9.854411e+03	1.657892e+04	1.669448e+04
2.733734e-01	9.885924e+03	1.658075e+04	1.669648e+04
2.770676e-01	9.910661e+03	1.658649e+04	1.670276e+04
2.807618e-01	9.935847e+03	1.659194e+04	1.670872e+04
2.844561e-01	9.961114e+03	1.659732e+04	1.671461e+04
2.881503e-01	9.986334e+03	1.660271e+04	1.672049e+04
2.918445e-01	1.000304e+04	1.661289e+04	1.673163e+04
2.955388e-01	1.002682e+04	1.661907e+04	1.673838e+04
2.992330e-01	1.005577e+04	1.662228e+04	1.674188e+04
3.029272e-01	1.008012e+04	1.662808e+04	1.674821e+04
3.066215e-01	1.010522e+04	1.663343e+04	1.675403e+04
3.103157e-01	1.013029e+04	1.663876e+04	1.675985e+04
3.140099e-01	1.015372e+04	1.664498e+04	1.676663e+04
3.177042e-01	1.016798e+04	1.665625e+04	1.677894e+04
3.213984e-01	1.019832e+04	1.665862e+04	1.678151e+04
3.250926e-01	1.022354e+04	1.666378e+04	1.678712e+04
3.287869e-01	1.024821e+04	1.666923e+04	1.679305e+04
3.324811e-01	1.027312e+04	1.667452e+04	1.679880e+04
3.361753e-01	1.029799e+04	1.667981e+04	1.680455e+04
3.398696e-01	1.031693e+04	1.668826e+04	1.681376e+04
3.435638e-01	1.033572e+04	1.669679e+04	1.682306e+04
3.472581e-01	1.036635e+04	1.669891e+04	1.682532e+04
3.509523e-01	1.039011e+04	1.670470e+04	1.683162e+04
3.546465e-01	1.041483e+04	1.670996e+04	1.683732e+04
3.583408e-01	1.043953e+04	1.671519e+04	1.684299e+04
3.620350e-01	1.046364e+04	1.672072e+04	1.684898e+04
3.657292e-01	1.047739e+04	1.673167e+04	1.686090e+04
3.694235e-01	1.050506e+04	1.673529e+04	1.686480e+04
3.731177e-01	1.053133e+04	1.673960e+04	1.686946e+04
3.768119e-01	1.055540e+04	1.674506e+04	1.687537e+04
3.805062e-01	1.057993e+04	1.675024e+04	1.688097e+04
3.842004e-01	1.060443e+04	1.675542e+04	1.688657e+04
3.878946e-01	1.062522e+04	1.676248e+04	1.689421e+04
3.915889e-01	1.064028e+04	1.677246e+04	1.690507e+04
3.952831e-01	1.067128e+04	1.677423e+04	1.690693e+04
3.989773e-01	1.069495e+04	1.677974e+04	1.691288e+04
4.026716e-01	1.071920e+04	1.678492e+04	1.691847e+04
4.063658e-01	1.074352e+04	1.679004e+04	1.692398e+04
4.100600e-01	1.076776e+04	1.679518e+04	1.692952e+04
4.137543e-01	1.078262e+04	1.680500e+04	1.694017e+04
4.174485e-01	1.080604e+04	1.681051e+04	1.694611e+04
4.211427e-01	1.083393e+04	1.681374e+04	1.694956e+04
4.248370e-01	1.085731e+04	1.681921e+04	1.695545e+04
4.285312e-01	1.088145e+04	1.682428e+04	1.696089e+04
4.322254e-01	1.090556e+04	1.682933e+04	1.696632e+04
4.359197e-01	1.092771e+04	1.683532e+04	1.697276e+04
4.396139e-01	1.094050e+04	1.684588e+04	1.698420e+04
4.433082e-01	1.097042e+04	1.684801e+04	1.698644e+04
4.470024e-01	1.099452e+04	1.685297e+04	1.699176e+04
4.506966e-01	1.101823e+04	1.685810e+04	1.699725e+04
4.543909e-01	1.104216e+04	1.686309e+04	1.700260e+04
4.580851e-01	1.106606e+04	1.686807e+04	1.700793e+04
4.617793e-01	1.108330e+04	1.687621e+04	1.701671e+04
4.654736e-01	1.110140e+04	1.688393e+04	1.702503e+04
4.691678e-01	1.113113e+04	1.688604e+04	1.702722e+04
4.728620e-01	1.115386e+04	1.689148e+04	1.703305e+04
4.765563e-01	1.117759e+04	1.689641e+04	1.703832e+04
4.802505e-01	1.120130e+04	1.690133e+04	1.704356e+04
4.839447e-01	1.122425e+04	1.690657e+04	1.704916e+04
4.876390e-01	1.123636e+04	1.691687e+04	1.706028e+04
4.913332e-01	1.126365e+04	1.692004e+04	1.706362e+04
4.950274e-01	1.128876e+04	1.692420e+04	1.706803e+04
4.987217e-01	1.131184e+04	1.692928e+04	1.707345e+04
5.024159e-01	1.133537e+04	1.693412e+04	1.707860e+04
5.061101e-01	1.135886e+04	1.693896e+04	1.708374e+04
5.098044e-01	1.137816e+04	1.694568e+04	1.709094e+04
5.134986e-01	1.139217e+04	1.695482e+04	1.710077e+04
5.171928e-01	1.142246e+04	1.695646e+04	1.710243e+04
5.208871e-01	1.144500e+04	1.696163e+04	1.710792e+04
5.245813e-01	1.146825e+04	1.696644e+04	1.711303e+04
5.282755e-01	1.149155e+04	1.697120e+04	1.711807e+04
5.319698e-01	1.151473e+04	1.697599e+04	1.712314e+04
5.356640e-01	1.152781e+04	1.698528e+04	1.713311e+04
5.393583e-01	1.155087e+04	1.699008e+04	1.713820e+04
5.430525e-01	1.157756e+04	1.699321e+04	1.714147e+04
5.467467e-01	1.159994e+04	1.699826e+04	1.714682e+04
5.504410e-01	1.162305e+04	1.700294e+04	1.715177e+04
5.541352e-01	1.164614e+04	1.700761e+04	1.715670e+04
5.578294e-01	1.166695e+04	1.701324e+04	1.716268e+04
5.615237e-01	1.167843e+04	1.702296e+04	1.717308e+04
5.652179e-01	1.170775e+04	1.702481e+04	1.717495e+04
5.689121e-01	1.173067e+04	1.702945e+04	1.717984e+04
5.726064e-01	1.175336e+04	1.703415e+04	1.718480e+04
5.763006e-01	1.177625e+04	1.703874e+04	1.718963e+04
5.799948e-01	1.179910e+04	1.704332e+04	1.719444e+04
5.836891e-01	1.181464e+04	1.705101e+04	1.720262e+04
5.873833e-01	1.183217e+04	1.705783e+04	1.720986e+04
5.910775e-01	1.186081e+04	1.705983e+04	1.721189e+04
5.947718e-01	1.188246e+04	1.706482e+04	1.721714e+04
5.984660e-01	1.190515e+04	1.706933e+04	1.722187e+04
6.021602e-01	1.192781e+04	1.707382e+04	1.722658e+04
6.058545e-01	1.194955e+04	1.707867e+04	1.723167e+04
6.095487e-01	1.196016e+04	1.708818e+04	1.724181e+04
6.132429e-01	1.198695e+04	1.709085e+04	1.724454e+04
6.169372e-01	1.201080e+04	1.709473e+04	1.724858e+04
6.206314e-01	1.203285e+04	1.709934e+04	1.725340e+04
6.243256e-01	1.205532e+04	1.710374e+04	1.725800e+04
6.280199e-01	1.207775e+04	1.710813e+04	1.726258e+04
6.317141e-01	1.209553e+04	1.711441e+04	1.726919e+04
6.354084e-01	1.210866e+04	1.712259e+04	1.727786e+04
6.391026e-01	1.213803e+04	1.712403e+04	1.727925e+04
6.427968e-01	1.215941e+04	1.712874e+04	1.728417e+04
6.464911e-01	1.218161e+04	1.713308e+04	1.728869e+04
6.501853e-01	1.220384e+04	1.713738e+04	1.729316e+04
6.538795e-01	1.222590e+04	1.714172e+04	1.729767e+04
6.575738e-01	1.223733e+04	1.715032e+04	1.730677e+04
6.612680e-01	1.225998e+04	1.715437e+04	1.731096e+04
6.649622e-01	1.228535e+04	1.715728e+04	1.731393e+04
6.686565e-01	1.230667e+04	1.716180e+04	1.731863e+04
6.723507e-01	1.232871e+04	1.716600e+04	1.732298e+04
6.760449e-01	1.235071e+04	1.717019e+04	1.732730e+04
6.797392e-01	1.237015e+04	1.717536e+04	1.733269e+04
6.834334e-01	1.238051e+04	1.718411e+04	1.734192e+04
6.871276e-01	1.240907e+04	1.718561e+04	1.734336e+04
6.908219e-01	1.243074e+04	1.718981e+04	1.734769e+04
6.945161e-01	1.245237e+04	1.719400e+04	1.735201e+04
6.982103e-01	1.247417e+04	1.719808e+04	1.735622e+04
7.019046e-01	1.249594e+04	1.720215e+04	1.736041e+04
7.055988e-01	1.250983e+04	1.720926e+04	1.736785e+04
7.092930e-01	1.252691e+04	1.721510e+04	1.737393e+04
7.129873e-01	1.255424e+04	1.721691e+04	1.737569e+04
7.166815e-01	1.257480e+04	1.722133e+04	1.738025e+04
7.203757e-01	1.259640e+04	1.722532e+04	1.738434e+04
7.240700e-01	1.261796e+04	1.722929e+04	1.738840e+04
7.277642e-01	1.263843e+04	1.723364e+04	1.739287e+04
7.314585e-01	1.264775e+04	1.724223e+04	1.740188e+04
7.351527e-01	1.267390e+04	1.724436e+04	1.740397e+04
7.388469e-01	1.269643e+04	1.724784e+04	1.740750e+04
7.425412e-01	1.271741e+04	1.725188e+04	1.741163e+04
7.462354e-01	1.273877e+04	1.725574e+04	1.741556e+04
7.499296e-01	1.276010e+04	1.725958e+04	1.741947e+04
7.536239e-01	1.277638e+04	1.726528e+04	1.742537e+04
7.573181e-01	1.278880e+04	1.727242e+04	1.743278e+04
7.610123e-01	1.281705e+04	1.727357e+04	1.743382e+04
7.647066e-01	1.283725e+04	1.727772e+04	1.743805e+04
7.684008e-01	1.285835e+04	1.728150e+04	1.744188e+04
7.720950e-01	1.287947e+04	1.728523e+04	1.744566e+04
7.757893e-01	1.290035e+04	1.728903e+04	1.744950e+04
7.794835e-01	1.291033e+04	1.729681e+04	1.745758e+04
7.831777e-01	1.293251e+04	1.730006e+04	1.746084e+04
7.868720e-01	1.295645e+04	1.730263e+04	1.746338e+04
7.905662e-01	1.297671e+04	1.730653e+04	1.746732e+04
7.942604e-01	1.299763e+04	1.731015e+04	1.747097e+04
7.979547e-01	1.301851e+04	1.731375e+04	1.747459e+04
8.016489e-01	1.303656e+04	1.731835e+04	1.747927e+04
8.053431e-01	1.304604e+04	1.732603e+04	1.748721e+04
8.090374e-01	1.307362e+04	1.732711e+04	1.748815e+04
8.127316e-01	1.309403e+04	1.733076e+04	1.749181e+04
8.164258e-01	1.311455e+04	1.733434e+04	1.749540e+04
8.201201e-01	1.313523e+04	1.733782e+04	1.749888e+04
8.238143e-01	1.315588e+04	1.734129e+04	1.750234e+04
8.275086e-01	1.316821e+04	1.734769e+04	1.750890e+04
8.312028e-01	1.318493e+04	1.735250e+04	1.751377e+04
8.348970e-01	1.321079e+04	1.735401e+04	1.751516e+04
8.385913e-01	1.323026e+04	1.735776e+04	1.751891e+04
8.422855e-01	1.325073e+04	1.736113e+04	1.752226e+04
