"DELTA_ROBOT"

"Time      "	"TORQUE_M1.Q"	"TORQUE_M2.Q"	"TORQUE_M3.Q"
1.599604e+00	1.766807e+04	1.758984e+04	1.652639e+04
1.603298e+00	1.766513e+04	1.758781e+04	1.654006e+04
1.606992e+00	1.766329e+04	1.758706e+04	1.654948e+04
1.610686e+00	1.766094e+04	1.758572e+04	1.656065e+04
1.614381e+00	1.765709e+04	1.758267e+04	1.657722e+04
1.618075e+00	1.765417e+04	1.758070e+04	1.659020e+04
1.621769e+00	1.765107e+04	1.757852e+04	1.660372e+04
1.625463e+00	1.764793e+04	1.757631e+04	1.661721e+04
1.629157e+00	1.764491e+04	1.757424e+04	1.663013e+04
1.632852e+00	1.764338e+04	1.757393e+04	1.663735e+04
1.636546e+00	1.763949e+04	1.757086e+04	1.665315e+04
1.640240e+00	1.763607e+04	1.756836e+04	1.666707e+04
1.643934e+00	1.763283e+04	1.756606e+04	1.668021e+04
1.647629e+00	1.762949e+04	1.756366e+04	1.669353e+04
1.651323e+00	1.762612e+04	1.756123e+04	1.670684e+04
1.655017e+00	1.762338e+04	1.755956e+04	1.671764e+04
1.658711e+00	1.762111e+04	1.755845e+04	1.672659e+04
1.662406e+00	1.761671e+04	1.755483e+04	1.674320e+04
1.666100e+00	1.761334e+04	1.755244e+04	1.675590e+04
1.669794e+00	1.760981e+04	1.754987e+04	1.676902e+04
1.673488e+00	1.760624e+04	1.754726e+04	1.678216e+04
1.677183e+00	1.760266e+04	1.754465e+04	1.679516e+04
1.680877e+00	1.760044e+04	1.754367e+04	1.680307e+04
1.684571e+00	1.759661e+04	1.754077e+04	1.681667e+04
1.688265e+00	1.759254e+04	1.753760e+04	1.683104e+04
1.691959e+00	1.758889e+04	1.753494e+04	1.684371e+04
1.695654e+00	1.758512e+04	1.753214e+04	1.685667e+04
1.699348e+00	1.758132e+04	1.752931e+04	1.686962e+04
1.703042e+00	1.757783e+04	1.752687e+04	1.688128e+04
1.706736e+00	1.757533e+04	1.752566e+04	1.688915e+04
1.710431e+00	1.757060e+04	1.752173e+04	1.690501e+04
1.714125e+00	1.756671e+04	1.751883e+04	1.691768e+04
1.717819e+00	1.756276e+04	1.751588e+04	1.693040e+04
1.721513e+00	1.755876e+04	1.751287e+04	1.694318e+04
1.725208e+00	1.755472e+04	1.750982e+04	1.695594e+04
1.728902e+00	1.755163e+04	1.750795e+04	1.696516e+04
1.732596e+00	1.754797e+04	1.750539e+04	1.697627e+04
1.736290e+00	1.754322e+04	1.750150e+04	1.699114e+04
1.739985e+00	1.753917e+04	1.749848e+04	1.700335e+04
1.743679e+00	1.753497e+04	1.749529e+04	1.701597e+04
1.747373e+00	1.753073e+04	1.749206e+04	1.702857e+04
1.751067e+00	1.752661e+04	1.748898e+04	1.704064e+04
1.754761e+00	1.752366e+04	1.748739e+04	1.704837e+04
1.758456e+00	1.751876e+04	1.748336e+04	1.706288e+04
1.762150e+00	1.751430e+04	1.747989e+04	1.707570e+04
1.765844e+00	1.750994e+04	1.747656e+04	1.708801e+04
1.769538e+00	1.750551e+04	1.747315e+04	1.710045e+04
1.773233e+00	1.750104e+04	1.746971e+04	1.711287e+04
1.776927e+00	1.749712e+04	1.746697e+04	1.712324e+04
1.780621e+00	1.749346e+04	1.746458e+04	1.713252e+04
1.784315e+00	1.748817e+04	1.746012e+04	1.714740e+04
1.788010e+00	1.748368e+04	1.745669e+04	1.715932e+04
1.791704e+00	1.747905e+04	1.745311e+04	1.717159e+04
1.795398e+00	1.747439e+04	1.744948e+04	1.718385e+04
1.799092e+00	1.746972e+04	1.744587e+04	1.719598e+04
1.802786e+00	1.746614e+04	1.744367e+04	1.720423e+04
1.806481e+00	1.746119e+04	1.743971e+04	1.721704e+04
1.810175e+00	1.745613e+04	1.743562e+04	1.723010e+04
1.813869e+00	1.745137e+04	1.743193e+04	1.724201e+04
1.817563e+00	1.744650e+04	1.742812e+04	1.725412e+04
1.821258e+00	1.744161e+04	1.742428e+04	1.726621e+04
1.824952e+00	1.743698e+04	1.742081e+04	1.727726e+04
1.828646e+00	1.743308e+04	1.741831e+04	1.728570e+04
1.832340e+00	1.742742e+04	1.741350e+04	1.729995e+04
1.836035e+00	1.742244e+04	1.740960e+04	1.731177e+04
1.839729e+00	1.741740e+04	1.740563e+04	1.732368e+04
1.843423e+00	1.741231e+04	1.740160e+04	1.733563e+04
1.847117e+00	1.740718e+04	1.739755e+04	1.734755e+04
1.850812e+00	1.740283e+04	1.739456e+04	1.735677e+04
1.854506e+00	1.739792e+04	1.739081e+04	1.736772e+04
1.858200e+00	1.739224e+04	1.738606e+04	1.738104e+04
1.861894e+00	1.738708e+04	1.738201e+04	1.739256e+04
1.865588e+00	1.738179e+04	1.737780e+04	1.740435e+04
1.869283e+00	1.737646e+04	1.737357e+04	1.741613e+04
1.872977e+00	1.737124e+04	1.736947e+04	1.742748e+04
1.876671e+00	1.736690e+04	1.736663e+04	1.743581e+04
1.880365e+00	1.736101e+04	1.736165e+04	1.744901e+04
1.884060e+00	1.735550e+04	1.735722e+04	1.746086e+04
1.887754e+00	1.735005e+04	1.735287e+04	1.747242e+04
1.891448e+00	1.734453e+04	1.734845e+04	1.748405e+04
1.895142e+00	1.733898e+04	1.734400e+04	1.749566e+04
1.898837e+00	1.733388e+04	1.734020e+04	1.750577e+04
1.902531e+00	1.732889e+04	1.733658e+04	1.751535e+04
1.906225e+00	1.732269e+04	1.733127e+04	1.752859e+04
1.909919e+00	1.731710e+04	1.732682e+04	1.753983e+04
1.913614e+00	1.731139e+04	1.732223e+04	1.755131e+04
1.917308e+00	1.730565e+04	1.731760e+04	1.756278e+04
1.921002e+00	1.729990e+04	1.731299e+04	1.757414e+04
1.924696e+00	1.729499e+04	1.730959e+04	1.758287e+04
1.928390e+00	1.728896e+04	1.730460e+04	1.759481e+04
1.932085e+00	1.728291e+04	1.729960e+04	1.760672e+04
1.935779e+00	1.727705e+04	1.729488e+04	1.761794e+04
1.939473e+00	1.727111e+04	1.729007e+04	1.762928e+04
1.943167e+00	1.726514e+04	1.728523e+04	1.764060e+04
1.946862e+00	1.725939e+04	1.728073e+04	1.765118e+04
1.950556e+00	1.725413e+04	1.727699e+04	1.766018e+04
1.954250e+00	1.724756e+04	1.727131e+04	1.767288e+04
1.957944e+00	1.724150e+04	1.726642e+04	1.768397e+04
1.961639e+00	1.723538e+04	1.726144e+04	1.769514e+04
1.965333e+00	1.722922e+04	1.725643e+04	1.770633e+04
1.969027e+00	1.722302e+04	1.725138e+04	1.771749e+04
1.972721e+00	1.721743e+04	1.724727e+04	1.772689e+04
1.976416e+00	1.721132e+04	1.724239e+04	1.773758e+04
1.980110e+00	1.720472e+04	1.723677e+04	1.774951e+04
1.983804e+00	1.719846e+04	1.723170e+04	1.776041e+04
1.987498e+00	1.719210e+04	1.722651e+04	1.777147e+04
1.991192e+00	1.718571e+04	1.722128e+04	1.778250e+04
1.994887e+00	1.717940e+04	1.721619e+04	1.779324e+04
1.998581e+00	1.717371e+04	1.721212e+04	1.780224e+04
2.002275e+00	1.716687e+04	1.720622e+04	1.781413e+04
2.005969e+00	1.716033e+04	1.720084e+04	1.782514e+04
2.009664e+00	1.715380e+04	1.719549e+04	1.783601e+04
2.013358e+00	1.714722e+04	1.719009e+04	1.784691e+04
2.017052e+00	1.714061e+04	1.718466e+04	1.785780e+04
2.020746e+00	1.713434e+04	1.717979e+04	1.786778e+04
2.024441e+00	1.712809e+04	1.717499e+04	1.787760e+04
2.028135e+00	1.712099e+04	1.716883e+04	1.788934e+04
2.031829e+00	1.711432e+04	1.716339e+04	1.789999e+04
2.035523e+00	1.710756e+04	1.715781e+04	1.791076e+04
2.039218e+00	1.710076e+04	1.715220e+04	1.792153e+04
2.042912e+00	1.709395e+04	1.714660e+04	1.793221e+04
2.046606e+00	1.708774e+04	1.714202e+04	1.794151e+04
2.050300e+00	1.708068e+04	1.713606e+04	1.795254e+04
2.053994e+00	1.707365e+04	1.713014e+04	1.796346e+04
2.057689e+00	1.706672e+04	1.712444e+04	1.797405e+04
2.061383e+00	1.705973e+04	1.711865e+04	1.798469e+04
2.065077e+00	1.705271e+04	1.711283e+04	1.799531e+04
2.068771e+00	1.704585e+04	1.710732e+04	1.800555e+04
2.072466e+00	1.703929e+04	1.710237e+04	1.801509e+04
2.076160e+00	1.703183e+04	1.709585e+04	1.802634e+04
2.079854e+00	1.702472e+04	1.708998e+04	1.803681e+04
2.083548e+00	1.701755e+04	1.708403e+04	1.804732e+04
2.087243e+00	1.701034e+04	1.707804e+04	1.805782e+04
2.090937e+00	1.700310e+04	1.707202e+04	1.806831e+04
2.094631e+00	1.699629e+04	1.706681e+04	1.807802e+04
2.098325e+00	1.698905e+04	1.706085e+04	1.808834e+04
2.102019e+00	1.698153e+04	1.705439e+04	1.809908e+04
2.105714e+00	1.697421e+04	1.704833e+04	1.810941e+04
2.109408e+00	1.696682e+04	1.704217e+04	1.811980e+04
2.113102e+00	1.695940e+04	1.703598e+04	1.813017e+04
2.116796e+00	1.695202e+04	1.702991e+04	1.814042e+04
2.120491e+00	1.694504e+04	1.702464e+04	1.815007e+04
2.124185e+00	1.693728e+04	1.701788e+04	1.816071e+04
2.127879e+00	1.692972e+04	1.701155e+04	1.817101e+04
2.131573e+00	1.692215e+04	1.700524e+04	1.818127e+04
2.135268e+00	1.691455e+04	1.699888e+04	1.819153e+04
2.138962e+00	1.690691e+04	1.699249e+04	1.820177e+04
2.142656e+00	1.689949e+04	1.698659e+04	1.821176e+04
2.146350e+00	1.689204e+04	1.698064e+04	1.822171e+04
2.150045e+00	1.688407e+04	1.697367e+04	1.823211e+04
2.153739e+00	1.687635e+04	1.696725e+04	1.824224e+04
2.157433e+00	1.686856e+04	1.696072e+04	1.825238e+04
2.161127e+00	1.686074e+04	1.695415e+04	1.826252e+04
2.164821e+00	1.685291e+04	1.694761e+04	1.827262e+04
2.168516e+00	1.684542e+04	1.694187e+04	1.828253e+04
2.172210e+00	1.683740e+04	1.693498e+04	1.829264e+04
2.175904e+00	1.682940e+04	1.692817e+04	1.830273e+04
2.179598e+00	1.682145e+04	1.692151e+04	1.831276e+04
2.183293e+00	1.681344e+04	1.691478e+04	1.832278e+04
2.186987e+00	1.680541e+04	1.690802e+04	1.833279e+04
2.190681e+00	1.679747e+04	1.690152e+04	1.834281e+04
2.194375e+00	1.678967e+04	1.689541e+04	1.835281e+04
2.198070e+00	1.678134e+04	1.688807e+04	1.836272e+04
2.201764e+00	1.677321e+04	1.688125e+04	1.837265e+04
2.205458e+00	1.676503e+04	1.687436e+04	1.838257e+04
2.209152e+00	1.675682e+04	1.686743e+04	1.839248e+04
2.212847e+00	1.674857e+04	1.686048e+04	1.840237e+04
2.216541e+00	1.674056e+04	1.685418e+04	1.841249e+04
2.220235e+00	1.673228e+04	1.684721e+04	1.842234e+04
2.223929e+00	1.672385e+04	1.683992e+04	1.843207e+04
2.227623e+00	1.671551e+04	1.683291e+04	1.844191e+04
2.231318e+00	1.670712e+04	1.682581e+04	1.845171e+04
2.235012e+00	1.669870e+04	1.681869e+04	1.846150e+04
2.238706e+00	1.669029e+04	1.681167e+04	1.847136e+04
2.242400e+00	1.668207e+04	1.680525e+04	1.848163e+04
2.246095e+00	1.667343e+04	1.679765e+04	1.849107e+04
2.249789e+00	1.666489e+04	1.679041e+04	1.850079e+04
2.253483e+00	1.665632e+04	1.678317e+04	1.851050e+04
2.257177e+00	1.664772e+04	1.677589e+04	1.852019e+04
2.260872e+00	1.663910e+04	1.676857e+04	1.852987e+04
2.264566e+00	1.663056e+04	1.676165e+04	1.853996e+04
2.268260e+00	1.662197e+04	1.675463e+04	1.854994e+04
2.271954e+00	1.661316e+04	1.674687e+04	1.855918e+04
2.275649e+00	1.660443e+04	1.673951e+04	1.856885e+04
2.279343e+00	1.659566e+04	1.673206e+04	1.857844e+04
2.283037e+00	1.658686e+04	1.672459e+04	1.858801e+04
2.286731e+00	1.657804e+04	1.671712e+04	1.859764e+04
2.290425e+00	1.656933e+04	1.671026e+04	1.860815e+04
2.294120e+00	1.656039e+04	1.670249e+04	1.861735e+04
2.297814e+00	1.655146e+04	1.669482e+04	1.862674e+04
2.301508e+00	1.654252e+04	1.668723e+04	1.863628e+04
2.305202e+00	1.653354e+04	1.667959e+04	1.864576e+04
2.308897e+00	1.652453e+04	1.667193e+04	1.865523e+04
2.312591e+00	1.651554e+04	1.666446e+04	1.866512e+04
2.316285e+00	1.650657e+04	1.665724e+04	1.867550e+04
2.319979e+00	1.649742e+04	1.664912e+04	1.868420e+04
2.323674e+00	1.648830e+04	1.664140e+04	1.869369e+04
2.327368e+00	1.647916e+04	1.663360e+04	1.870309e+04
2.331062e+00	1.646998e+04	1.662577e+04	1.871247e+04
2.334756e+00	1.646077e+04	1.661792e+04	1.872185e+04
2.338451e+00	1.645159e+04	1.661055e+04	1.873241e+04
2.342145e+00	1.644233e+04	1.660264e+04	1.874173e+04
2.345839e+00	1.643303e+04	1.659454e+04	1.875063e+04
2.349533e+00	1.642371e+04	1.658662e+04	1.876002e+04
2.353227e+00	1.641436e+04	1.657863e+04	1.876931e+04
2.356922e+00	1.640499e+04	1.657062e+04	1.877859e+04
2.360616e+00	1.639558e+04	1.656269e+04	1.878817e+04
2.364310e+00	1.638616e+04	1.655514e+04	1.879896e+04
2.368004e+00	1.637670e+04	1.654676e+04	1.880732e+04
2.371699e+00	1.636721e+04	1.653865e+04	1.881654e+04
2.375393e+00	1.635769e+04	1.653051e+04	1.882578e+04
2.379087e+00	1.634815e+04	1.652234e+04	1.883497e+04
2.382781e+00	1.633858e+04	1.651414e+04	1.884414e+04
2.386476e+00	1.632895e+04	1.650622e+04	1.885443e+04
2.390170e+00	1.631931e+04	1.649818e+04	1.886433e+04
2.393864e+00	1.630967e+04	1.648967e+04	1.887257e+04
2.397558e+00	1.629999e+04	1.648141e+04	1.888185e+04
2.401252e+00	1.629027e+04	1.647309e+04	1.889096e+04
2.404947e+00	1.628053e+04	1.646473e+04	1.890005e+04
2.408641e+00	1.627076e+04	1.645639e+04	1.890928e+04
2.412335e+00	1.626088e+04	1.644842e+04	1.892036e+04
2.416029e+00	1.625109e+04	1.643984e+04	1.892867e+04
2.419724e+00	1.624125e+04	1.643134e+04	1.893749e+04
2.423418e+00	1.623137e+04	1.642287e+04	1.894659e+04
2.427112e+00	1.622147e+04	1.641436e+04	1.895560e+04
2.430806e+00	1.621153e+04	1.640583e+04	1.896460e+04
2.434501e+00	1.620152e+04	1.639742e+04	1.897445e+04
2.438195e+00	1.619143e+04	1.638914e+04	1.898508e+04
2.441889e+00	1.618150e+04	1.638030e+04	1.899274e+04
2.445583e+00	1.617145e+04	1.637170e+04	1.900185e+04
2.449278e+00	1.616138e+04	1.636304e+04	1.901079e+04
2.452972e+00	1.615128e+04	1.635435e+04	1.901971e+04
2.456666e+00	1.614115e+04	1.634564e+04	1.902865e+04
2.460360e+00	1.613083e+04	1.633721e+04	1.903968e+04
2.464054e+00	1.612067e+04	1.632844e+04	1.904841e+04
2.467749e+00	1.611051e+04	1.631956e+04	1.905665e+04
2.471443e+00	1.610027e+04	1.631076e+04	1.906564e+04
2.475137e+00	1.609001e+04	1.630192e+04	1.907449e+04
2.478831e+00	1.607973e+04	1.629306e+04	1.908332e+04
2.482526e+00	1.606936e+04	1.628423e+04	1.909269e+04
2.486220e+00	1.605879e+04	1.627561e+04	1.910392e+04
2.489914e+00	1.604857e+04	1.626650e+04	1.911128e+04
2.493608e+00	1.603817e+04	1.625755e+04	1.912011e+04
2.497303e+00	1.602775e+04	1.624856e+04	1.912892e+04
2.500997e+00	1.601731e+04	1.623955e+04	1.913767e+04
2.504691e+00	1.600683e+04	1.623051e+04	1.914641e+04
2.508385e+00	1.599614e+04	1.622161e+04	1.915694e+04
2.512080e+00	1.598552e+04	1.621261e+04	1.916664e+04
2.515774e+00	1.597510e+04	1.620339e+04	1.917409e+04
2.519468e+00	1.596450e+04	1.619427e+04	1.918302e+04
2.523162e+00	1.595389e+04	1.618511e+04	1.919170e+04
2.526856e+00	1.594326e+04	1.617592e+04	1.920037e+04
2.530551e+00	1.593257e+04	1.616672e+04	1.920930e+04
2.534245e+00	1.592155e+04	1.615769e+04	1.922086e+04
2.537939e+00	1.591098e+04	1.614835e+04	1.922833e+04
2.541633e+00	1.590027e+04	1.613905e+04	1.923671e+04
2.545328e+00	1.588950e+04	1.612974e+04	1.924541e+04
2.549022e+00	1.587871e+04	1.612041e+04	1.925401e+04
2.552716e+00	1.586789e+04	1.611105e+04	1.926260e+04
2.556410e+00	1.585689e+04	1.610173e+04	1.927247e+04
2.560105e+00	1.584574e+04	1.609243e+04	1.928322e+04
2.563799e+00	1.583508e+04	1.608291e+04	1.929000e+04
2.567493e+00	1.582413e+04	1.607347e+04	1.929879e+04
2.571187e+00	1.581319e+04	1.606399e+04	1.930733e+04
2.574882e+00	1.580222e+04	1.605448e+04	1.931585e+04
2.578576e+00	1.579121e+04	1.604495e+04	1.932443e+04
2.582270e+00	1.577979e+04	1.603549e+04	1.933588e+04
2.585964e+00	1.576879e+04	1.602591e+04	1.934400e+04
2.589658e+00	1.575782e+04	1.601628e+04	1.935171e+04
2.593353e+00	1.574670e+04	1.600666e+04	1.936036e+04
2.597047e+00	1.573557e+04	1.599701e+04	1.936881e+04
2.600741e+00	1.572442e+04	1.598733e+04	1.937725e+04
2.604435e+00	1.571313e+04	1.597764e+04	1.938649e+04
2.608130e+00	1.570147e+04	1.596798e+04	1.939804e+04
2.611824e+00	1.569053e+04	1.595821e+04	1.940453e+04
2.615518e+00	1.567927e+04	1.594844e+04	1.941303e+04
2.619212e+00	1.566799e+04	1.593865e+04	1.942146e+04
2.622907e+00	1.565669e+04	1.592883e+04	1.942984e+04
2.626601e+00	1.564536e+04	1.591898e+04	1.943821e+04
2.630295e+00	1.563363e+04	1.590912e+04	1.944901e+04
2.633989e+00	1.562209e+04	1.589924e+04	1.945840e+04
2.637684e+00	1.561093e+04	1.588932e+04	1.946521e+04
2.641378e+00	1.559945e+04	1.587939e+04	1.947383e+04
2.645072e+00	1.558800e+04	1.586942e+04	1.948214e+04
2.648766e+00	1.557652e+04	1.585944e+04	1.949044e+04
2.652460e+00	1.556495e+04	1.584942e+04	1.949912e+04
2.656155e+00	1.555283e+04	1.583935e+04	1.951107e+04
2.659849e+00	1.554154e+04	1.582932e+04	1.951778e+04
2.663543e+00	1.553000e+04	1.581925e+04	1.952579e+04
2.667237e+00	1.551838e+04	1.580915e+04	1.953416e+04
2.670932e+00	1.550675e+04	1.579902e+04	1.954240e+04
2.674626e+00	1.549510e+04	1.578888e+04	1.955063e+04
2.678320e+00	1.548313e+04	1.577866e+04	1.956056e+04
2.682014e+00	1.547100e+04	1.576841e+04	1.957132e+04
2.685709e+00	1.545964e+04	1.575825e+04	1.957736e+04
2.689403e+00	1.544784e+04	1.574800e+04	1.958588e+04
2.693097e+00	1.543606e+04	1.573773e+04	1.959407e+04
2.696791e+00	1.542426e+04	1.572745e+04	1.960224e+04
2.700486e+00	1.541241e+04	1.571713e+04	1.961051e+04
2.704180e+00	1.539991e+04	1.570666e+04	1.962233e+04
2.707874e+00	1.538816e+04	1.569633e+04	1.962984e+04
2.711568e+00	1.537641e+04	1.568598e+04	1.963714e+04
2.715262e+00	1.536445e+04	1.567557e+04	1.964547e+04
2.718957e+00	1.535251e+04	1.566515e+04	1.965358e+04
2.722651e+00	1.534054e+04	1.565470e+04	1.966168e+04
2.726345e+00	1.532834e+04	1.564417e+04	1.967083e+04
2.730039e+00	1.531565e+04	1.563350e+04	1.968257e+04
2.733734e+00	1.530404e+04	1.562311e+04	1.968832e+04
2.737428e+00	1.529194e+04	1.561256e+04	1.969655e+04
2.741122e+00	1.527984e+04	1.560199e+04	1.970466e+04
2.744816e+00	1.526772e+04	1.559141e+04	1.971270e+04
2.748511e+00	1.525558e+04	1.558080e+04	1.972073e+04
2.752205e+00	1.524283e+04	1.556999e+04	1.973182e+04
2.755899e+00	1.523046e+04	1.555928e+04	1.974080e+04
2.759593e+00	1.521857e+04	1.554871e+04	1.974713e+04
2.763287e+00	1.520627e+04	1.553799e+04	1.975546e+04
2.766982e+00	1.519401e+04	1.552727e+04	1.976345e+04
2.770676e+00	1.518173e+04	1.551652e+04	1.977142e+04
2.774370e+00	1.516932e+04	1.550572e+04	1.977992e+04
2.778064e+00	1.515613e+04	1.549463e+04	1.979215e+04
2.781759e+00	1.514417e+04	1.548396e+04	1.979816e+04
2.785453e+00	1.513184e+04	1.547314e+04	1.980589e+04
2.789147e+00	1.511941e+04	1.546228e+04	1.981394e+04
2.792841e+00	1.510699e+04	1.545140e+04	1.982187e+04
2.796536e+00	1.509454e+04	1.544050e+04	1.982978e+04
2.800230e+00	1.508163e+04	1.542940e+04	1.983981e+04
2.803924e+00	1.506856e+04	1.541823e+04	1.985044e+04
2.807618e+00	1.505655e+04	1.540747e+04	1.985590e+04
2.811313e+00	1.504392e+04	1.539645e+04	1.986417e+04
2.815007e+00	1.503135e+04	1.538543e+04	1.987205e+04
2.818701e+00	1.501876e+04	1.537440e+04	1.987991e+04
2.822395e+00	1.500611e+04	1.536333e+04	1.988792e+04
2.826089e+00	1.499256e+04	1.535185e+04	1.990004e+04
2.829784e+00	1.498010e+04	1.534084e+04	1.990695e+04
2.833478e+00	1.496760e+04	1.532980e+04	1.991394e+04
2.837172e+00	1.495485e+04	1.531864e+04	1.992197e+04
2.840866e+00	1.494212e+04	1.530747e+04	1.992978e+04
2.844561e+00	1.492936e+04	1.529628e+04	1.993758e+04
2.848255e+00	1.491630e+04	1.528493e+04	1.994668e+04
2.851949e+00	1.490261e+04	1.527329e+04	1.995849e+04
2.855643e+00	1.489038e+04	1.526231e+04	1.996361e+04
2.859338e+00	1.487748e+04	1.525101e+04	1.997160e+04
2.863032e+00	1.486460e+04	1.523971e+04	1.997941e+04
2.866726e+00	1.485170e+04	1.522839e+04	1.998716e+04
2.870420e+00	1.483878e+04	1.521704e+04	1.999490e+04
2.874115e+00	1.482502e+04	1.520527e+04	2.000624e+04
2.877809e+00	1.481188e+04	1.519380e+04	2.001474e+04
2.881503e+00	1.479930e+04	1.518259e+04	2.002073e+04
2.885197e+00	1.478621e+04	1.517112e+04	2.002879e+04
2.888891e+00	1.477318e+04	1.515967e+04	2.003648e+04
2.892586e+00	1.476013e+04	1.514819e+04	2.004417e+04
2.896280e+00	1.474689e+04	1.513662e+04	2.005251e+04
2.899974e+00	1.473268e+04	1.512452e+04	2.006491e+04
2.903668e+00	1.472010e+04	1.511327e+04	2.007030e+04
2.907363e+00	1.470699e+04	1.510173e+04	2.007780e+04
2.911057e+00	1.469379e+04	1.509013e+04	2.008557e+04
2.914751e+00	1.468060e+04	1.507852e+04	2.009321e+04
2.918445e+00	1.466738e+04	1.506690e+04	2.010084e+04
2.922140e+00	1.465354e+04	1.505492e+04	2.011096e+04
2.925834e+00	1.463960e+04	1.504288e+04	2.012136e+04
2.929528e+00	1.462696e+04	1.503154e+04	2.012636e+04
2.933222e+00	1.461355e+04	1.501977e+04	2.013440e+04
2.936917e+00	1.460022e+04	1.500804e+04	2.014200e+04
2.940611e+00	1.458687e+04	1.499628e+04	2.014958e+04
2.944305e+00	1.457345e+04	1.498447e+04	2.015737e+04
2.947999e+00	1.455886e+04	1.497200e+04	2.016970e+04
2.951693e+00	1.454575e+04	1.496036e+04	2.017603e+04
2.955388e+00	1.453251e+04	1.494863e+04	2.018278e+04
2.959082e+00	1.451899e+04	1.493673e+04	2.019054e+04
2.962776e+00	1.450551e+04	1.492485e+04	2.019807e+04
2.966470e+00	1.449200e+04	1.491294e+04	2.020560e+04
2.970165e+00	1.447807e+04	1.490077e+04	2.021467e+04
2.973859e+00	1.446342e+04	1.488819e+04	2.022641e+04
2.977553e+00	1.445060e+04	1.487666e+04	2.023101e+04
2.981247e+00	1.443693e+04	1.486463e+04	2.023880e+04
2.984942e+00	1.442330e+04	1.485261e+04	2.024633e+04
2.988636e+00	1.440965e+04	1.484057e+04	2.025381e+04
2.992330e+00	1.439598e+04	1.482851e+04	2.026130e+04
2.996024e+00	1.438121e+04	1.481578e+04	2.027283e+04
2.999719e+00	1.436736e+04	1.480359e+04	2.028081e+04
3.003413e+00	1.435409e+04	1.479175e+04	2.028655e+04
3.007107e+00	1.434024e+04	1.477955e+04	2.029434e+04
3.010801e+00	1.432646e+04	1.476738e+04	2.030177e+04
3.014495e+00	1.431266e+04	1.475520e+04	2.030919e+04
3.018190e+00	1.429862e+04	1.474285e+04	2.031741e+04
3.021884e+00	1.428339e+04	1.472976e+04	2.032985e+04
3.025578e+00	1.427023e+04	1.471796e+04	2.033469e+04
3.029272e+00	1.425637e+04	1.470571e+04	2.034200e+04
3.032967e+00	1.424243e+04	1.469339e+04	2.034950e+04
3.036661e+00	1.422849e+04	1.468108e+04	2.035688e+04
3.040355e+00	1.421453e+04	1.466875e+04	2.036425e+04
3.044049e+00	1.419975e+04	1.465587e+04	2.037445e+04
3.047744e+00	1.418499e+04	1.464300e+04	2.038451e+04
3.051438e+00	1.417173e+04	1.463110e+04	2.038916e+04
3.055132e+00	1.415755e+04	1.461859e+04	2.039697e+04
3.058826e+00	1.414348e+04	1.460614e+04	2.040430e+04
3.062520e+00	1.412939e+04	1.459368e+04	2.041162e+04
3.066215e+00	1.411520e+04	1.458113e+04	2.041922e+04
3.069909e+00	1.409957e+04	1.456764e+04	2.043164e+04
3.073603e+00	1.408586e+04	1.455541e+04	2.043743e+04
3.077297e+00	1.407190e+04	1.454301e+04	2.044399e+04
3.080992e+00	1.405763e+04	1.453039e+04	2.045149e+04
3.084686e+00	1.404340e+04	1.451780e+04	2.045877e+04
3.088380e+00	1.402916e+04	1.450519e+04	2.046603e+04
3.092074e+00	1.401435e+04	1.449219e+04	2.047507e+04
3.095769e+00	1.399878e+04	1.447867e+04	2.048662e+04
3.099463e+00	1.398539e+04	1.446661e+04	2.049079e+04
3.103157e+00	1.397095e+04	1.445384e+04	2.049838e+04
3.106851e+00	1.395658e+04	1.444111e+04	2.050565e+04
3.110546e+00	1.394220e+04	1.442837e+04	2.051287e+04
3.114240e+00	1.392779e+04	1.441559e+04	2.052011e+04
3.117934e+00	1.391200e+04	1.440186e+04	2.053177e+04
3.121628e+00	1.389748e+04	1.438901e+04	2.053921e+04
3.125322e+00	1.388352e+04	1.437653e+04	2.054475e+04
3.129017e+00	1.386891e+04	1.436360e+04	2.055229e+04
3.132711e+00	1.385440e+04	1.435073e+04	2.055947e+04
3.136405e+00	1.383986e+04	1.433783e+04	2.056663e+04
3.140099e+00	1.382500e+04	1.432471e+04	2.057473e+04
3.143794e+00	1.380877e+04	1.431061e+04	2.058709e+04
3.147488e+00	1.379505e+04	1.429827e+04	2.059145e+04
3.151182e+00	1.378043e+04	1.428530e+04	2.059856e+04
3.154876e+00	1.376574e+04	1.427227e+04	2.060580e+04
3.158571e+00	1.375107e+04	1.425924e+04	2.061292e+04
3.162265e+00	1.373637e+04	1.424619e+04	2.062003e+04
3.165959e+00	1.372062e+04	1.423238e+04	2.063028e+04
3.169653e+00	1.370507e+04	1.421870e+04	2.063990e+04
3.173348e+00	1.369119e+04	1.420623e+04	2.064430e+04
3.177042e+00	1.367624e+04	1.419298e+04	2.065187e+04
3.180736e+00	1.366143e+04	1.417982e+04	2.065895e+04
3.184430e+00	1.364660e+04	1.416663e+04	2.066601e+04
3.188124e+00	1.363162e+04	1.415334e+04	2.067343e+04
3.191819e+00	1.361495e+04	1.413881e+04	2.068583e+04
3.195513e+00	1.360066e+04	1.412601e+04	2.069109e+04
3.199207e+00	1.358595e+04	1.411290e+04	2.069747e+04
3.202901e+00	1.357093e+04	1.409956e+04	2.070471e+04
