0,5707174044375837
0,577950199375186
0,5851866873656908
0,5924270110987226
0,5996713182354777
0,6069197614170847
0,6141724982769193
0,6214296914569252
0,6286915086280198
0,6359581225146526
0,6432297109235939
0,6505064567770379
0,6577885481501105
0,6650761783128724
0,6723695457769299
0,6796688543467502
0,6869743131758034
0,6942861368276613
0,7016045453421713
0,7089297643068603
0,7162620249337098
0,7236015641414695
0,7309486246436694
0,7383034550425249
0,7456663099289185
0,7530374499886612
0,7604171421152663
0,7678056595294496
0,7752032819056132
0,7826102955055774
0,7900269933198278
0,7974536752165964
0,797574480936176
0,7976928487746004
0,7978087785716562
0,79792227017005
0,7980333234159158
0,7981419381584748
0,7982481142501728
0,7983518515467333
0,7984531499069216
0,7985520091928803
0,7986484292699635
0,79874241000674
0,7988339512750016
0,798923052949793
0,7990097149095007
0,7990939370356456
0,7991757192131468
0,7992550613300694
0,799331963277844
0,7994064249511658
0,7994784462480424
0,7995480270697776
0,799615167320867
0,7996798669092637
0,7997421257461437
0,7998019437460414
0,7998593208267871
0,7999142569094917
0,7999667519186778
0,800016805782113
0,8000644184310278
0,8001095897998167
0,8001523198263016
0,8001926084516916
0,8002304556204768
0,8002658612805821
0,8002988253830918
0,800329347882658
0,8003574287371832
0,8003830679079708
0,8004062653596838
0,8004270210602629
0,8004453349810965
0,8004612070968968
0,8004746373858714
0,8004856258293362
0,8004941724122343
0,8005002771227051
0,8005039399523453
0,8005051608961419
-0,15318841554645016
-0,15318774122567938
-0,1531857182548592
-0,15318234660846694
-0,1531776262439647
-0,1531715571018021
-0,15316413910541699
-0,1531553721612374
-0,15314525615868466
-0,1531337909701762
-0,1531209764511298
-0,15310681243996618
-0,15309129875811522
-0,15307443521001998
-0,15305622158314214
-0,15303665764796814
-0,15301574315801597
-0,15299347784984166
-0,15296986144304617
-0,152944893640285
-0,1529185741272738
-0,1528909025727999
-0,1528618786287298
-0,15283150193001976
-0,15279977209472562
-0,1527666887240134
-0,15273225140217084
-0,1526964596966195
-0,15265931315792555
-0,15262081131981275
-0,15258095369917732
-0,15253973979609825
-0,15249716909385425
-0,1524532410589365
-0,15240795514106456
-0,15236131077320103
-0,15231330737156812
-0,15226394433566293
-0,15221322104827603
-0,15216113687550697
-0,15210769116678358
-0,1520528832548785
-0,15199671245592966
-0,15193917806945878
-0,1518802793783901
-0,1518200156490722
-0,15175838613129733
-0,15169539005832258
-0,1516310266468923
-0,15156529509725827
-0,15149819459320427
-0,1473438414881407
-0,14313814820933154
-0,13888199606537696
-0,1345762581532033
-0,1302217991665606
-0,12581947521052847
-0,12137013362238849
-0,11687461279918529
-0,11233374203226235
-0,10774834134901391
-0,10311922136206865
-0,0984471831260768
-0,09373301800225114
-0,08897750753077131
-0,08418142331113512
-0,07934552689051604
-0,07447056966015153
-0,06955729275977031
-0,0646064269900376
-0,059618692732975063
-0,05459479988029575
-0,04953544776957172
-0,04444132512813578
-0,039313110024597454
-0,034151469827850486
-0,02895706117341814
-0,023730529936986707
-0,018472511214954152
-0,01318362931181822
-0,00786449773421344
-0,0025157191914073652
0,0028621143979543303
0,008268421893051854
0,013702632912266007
0,01916418780893584
0,024652537641718583
0,030167144139775195
0,0357074796630082
0,04127302715756875
0,04686328010686616
0,05247774247829877
0,05811592866592954
0,06377736342933439
0,06946158182883273
0,07516812915732829
0,08089656086896617
0,08664644250482521
0,0924173496158463
0,09820886768320722
0,10402059203633811
0,10985212776878057
0,11570308965207322
0,12157310204785952
0,12746179881839223
0,13336882323561403
0,13929382788899286
0,14523647459226588
0,1511964342892679
0,15717338695899216
0,16316702152003906
0,16917703573460025
0,1752031361121164
0,18124503781275067
0,18730246455080532
0,19337514849820878
0,19946283018819977
0,20556525841932005
0,2116821901598324
0,21781339045267017
0,22395863232102503
0,23011769667466966
0,23629037221710972
0,24247645535366316
0,24867575010054796
0,25488806799506214
0,26111322800694087
0,26735105645096613
0,27360138690089564
0,279864060104793
0,2861389239018151
0,29242583314052883
0,29872464959881384
0,305035241905414
0,3113574854631906
0,3176912623741357
0,3240364613661933
0,33039297772194276
0,3367607132091894
0,34313957601351264
0,34952948067281203
0,35593034801390144
0,3623421050911876
0,3687646851274775
0,3751980274569594
0,3816420774703873
0,388096786562518
0,39456211208183445
0,40103801728259547
0,40752447127924796
0,4140214490032435
0,42052893116229395
0,4270469042021081
0,4335753602706435
0,44011429718492
0,44666371840042807
0,45322363298317814
0,45979405558442993
0,466375006418149
0,4729665112412301
0,4795686013365364
0,4861813134988046
0,49280469002346045
0,4994387786984022
0,5060836327988005
0,5127393110849754
0,5194058778034071
0,5260834026909449
0,5327719609822745
0,5394716334207167
0,5461825062724259
0,5529046713440656
0,5596382260040381
0,5663832732073526
0,5731399215242204
0,579908285172471
0,5866884840538793
0,593480643794519
0,6002848957892396
0,6071013772503898
0,6139302312609036
0,6207716068318799
0,6276256589647886
0,6344925487184515
0,6413724432809403
0,6482655160465595
0,65517194669808
0,6620919212944026
0,6690256323638403
0,6759732790032182
0,6829350669830093
0,6899112088587204
0,696901924088773
0,7039074391591325
0,7109279877149401
0,7179638106994507
0,7250151565005545
0,7320822811052133
0,739165448262148
0,7462649296531274
0,7533810050732513
0,753496816339001
0,7536102923107006
0,7537214327246501
0,7538302373222211
0,753936705850344
0,7540408380611805
0,7541426337122561
0,7542420925665092
0,7543392143920676
0,7544339989625688
0,7545264460569979
0,7546165554596961
0,7547043269603646
0,7547897603540936
0,754872855441449
0,7549536120282723
0,7550320299259334
0,7551081089510885
0,7551818489258918
0,7552532496778973
0,7553223110401049
0,7553890328509448
0,7554534149541777
0,7555154571991489
0,755575159440564
0,7556325215386168
0,755687543358933
0,755740224772551
0,7557905656560521
0,755838565891396
0,755884225366134
0,7559275439731191
0,7559685216107601
0,7560071581829824
0,7560434535991262
0,7560774077740954
0,75610902062809
0,7561382920870019
0,7561652220821076
0,7561898105502125
0,756212057433614
0,7562319626800186
0,7562495262427102
0,7562647480804259
0,7562776281575246
0,7562881664436131
0,756296362914046
0,7563022175495105
0,7563057303362772
0,7563069012661368
0,902463036955411
0,902461456899603
0,9024567167319993
0,9024488164520613
0,9024377560588918
0,902423535551237
0,9024061549274871
0,9023856141856789
0,9023619133234987
0,9023350523382855
0,9023050312270335
0,9022718499863978
0,9022355086126969
0,9021960071019199
0,9021533454497305
0,9021075236514726
0,9020585417021783
0,9020063995965741
0,9019510973290881
0,901892634893857
0,9018310122847362
0,9017662294953085
0,9016982865188906
0,9016271833485477
0,9015529199770987
0,9014754963971309
0,9013949126010087
0,9013111685808871
0,9012242643287227
0,9011341998362861
0,9010409750951771
0,9009445900968358
0,9008450448325588
0,9007423392935126
0,9006364734707485
0,90052744735522
0,9004152609377967
0,9002999142092829
0,9001814071604319
0,9000597397819675
0,8999349120645984
0,8998069239990388
0,8996757755760271
0,8995414667863446
0,899403997620837
0,8992633680704333
0,899119578126169
0,8989726277792048
0,8988225170208515
0,8986692458425907
0,8985128142360984
0,888889057189547
0,8792654752382626
0,8696430041968036
0,8600226006763799
0,8504052418126218
0,8407919249611449
0,8311836673603658
0,8215815057610929
0,8119864960224771
0,8023997126739941
0,7928222484431959
0,7832552137490606
0,7736997361608537
0,7641569598225043
0,7546280448425962
0,7451141666501708
0,735616515316639
0,7261362948442063
0,7166747224213149
0,707233027645729
0,697812451715973
0,6884142465919776
0,6790396741258725
0,6696900051639829
0,6603665186212099
0,6510705005290646
0,6418032430587552
0,6325660435208124
0,6233602033428559
0,6141870270272002
0,6050478210900901
0,595943892984453
0,5868765500081357
0,5778470981996795
0,5688568412237579
0,5599070792484646
0,5509991078167084
0,5421342167140142
0,5333136888350808
0,5245387990514737
0,5158108130828646
0,5071309863742414
0,4985005629815201
0,48992077446799454
0,481392838814035
0,47291795934244185
0,4644973236618128
0,45613210263025156
0,4478234493416965
0,4395724981370738
0,43138036364243076
0,42324813983610804
0,41517689914694
0,40716769158535965
0,39922154390920417
0,39133945882588905
0,38352241423251504
0,37577136249535015
0,3680872297699963
0,3604709153634291
0,35292329113895854
0,345445200965024
0,33803746020859743
0,33070085527382664
0,3234361431864116
0,31624405122405974
0,30912527659323613
0,302080486152268
0,29511031618074196
0,2882153721949904
0,2813962288093294
0,27465342964258865
0,2679874872693471
0,26139888321517496
0,25488806799506114
0,24845546119411036
0,24210145158948368
0,23582639731247038
0,22963062604948437
0,22351443528070833
0,2174780925550258
0,21152183579982398
0,20564587366418902
0,19985038589396528
0,19413552373710707
0,18850141037771798
0,1829481413971386
0,17747578526043184
0,1720843838265873
0,1667739528807742
0,1615444826869542
0,15639593855918596
0,15132826144995065
0,1463413685538506
0,14143515392505962
0,13660948910691176
0,13186422377206897
0,12719918637172606
0,12261418479235617
0,11810900701854199
0,113683421800484
0,1093371793248193
0,10507001188744329
0,10088163456707253
0,0967717458983401
0,09274002854327579
0,0887861499600753
0,08490976306811722
0,08111050690825387
0,07738800729744527
0,07374187747687722
0,07017171875274988
0,06667712112899184
0,0632576639311948
0,05991291642113963
0,05664243840131715
0,05344578080891737
0,050322486298800595
0,04727208981502298
0,04429411915052784
0,04138809549467064
0,038553533968284294
0,0357899441460352
0,033096830565869095
0,030473693225372873
0,027920028064928607
0,025435327437565235
0,023019080565448744
0,020670773982984232
0,0183898919665332
0,016175916950782066
0,014028329931811731
0,0119466108569624
0,009930239001592046
0,007978693332863291
0,006091452860699311
0,004267996976081208
0,0025078057768693233
0,0008103603813378171
-0,0008248567703525592
-0,002398361626531128
-0,003910668246002682
-0,0053622885313986835
-0,006753731973641396
-0,00808550540725857
-0,009358112776284802
-0,010572054910471562
-0,011727829311539706
-0,01282592994917946
-0,013866847066529058
-0,013883297680997025
-0,013899401431793506
-0,013915159210301033
-0,013930571889290576
-0,013945640323004422
-0,013960365347119877
-0,013974747778779016
-0,013988788416604973
-0,014002488040682251
-0,014015847412611882
-0,014028867275496026
-0,014041548353952776
-0,01405389135412117
-0,014065896963678997
-0,014077565851860954
-0,014088898669439662
-0,014099896048769975
-0,014110558603762681
-0,014120886929923679
-0,014130881604344675
-0,014140543185719362
-0,014149872214349336
-0,014158869212134315
-0,014167534682615984
-0,014175869110952718
-0,01418387296394528
-0,014191546690031656
-0,01419889071929326
-0,014205905463476524
-0,014212591315977107
-0,01421894865187253
-0,014224977827888707
-0,014230679182438389
-0,014236053035620751
-0,014241099689211311
-0,014245819426685727
-0,014250212513187728
-0,014254279195586769
-0,014258019702437433
-0,014261434244004332
-0,014264523012258435
-0,014267286180868251
-0,01426972390522515
-0,014271836322429798
-0,014273623551314712
-0,014275085692395061
-0,014276222827941212
-0,014277035021917827
-0,014277522320024076
-0,014277684749682877
